time,user,sentiment,text
2/19/15 6:26,kbosspotter,negative,@JetBlue is flight 51 on 4/24/15 moved back? When I booked it said we arrive 11:31 but now it says 12:08 _Ÿ˜¢
2/19/15 6:14,GraceLavigne,positive,@JetBlue Thank you for the JetBlue Credit. Nice save :-)
2/19/15 6:12,klorbe,neutral,@JetBlue  I would go back to Aruba. I flew out of JFK. #bestplanesever #bestflightever
2/19/15 6:09,AirlineAdviser,positive,@JetBlue #Bluemanity @AirlineAdviser loves this. Have a great time flying this
2/19/15 5:36,freeportblue76,negative,@JetBlue case making jackass out me we not allowed do favor say?get right care less!me no out of vacation now true see!am!peter scott
2/19/15 5:27,sherryvolpic,neutral,@JetBlue I would go to Dallas to see my grand baby that I miss so much. I feel like a piece of my heart is there.
2/19/15 5:23,akhanIO,negative,@JetBlue False - agent let us do an extra leg room upgrade for $ but not upgrade to mint. Poor business practices. #badcustomerservice
2/19/15 5:21,KatLaur12,negative,@JetBlue tried them not helpful. Really dissatisfied with Flight Booking Problems my whole trip with jet blue this time around besides the flights.
2/19/15 5:10,sbgblee,positive,"@JetBlue yes, with about 20 minutes to spare.  FYI - your employees are amazing.  Keep up the good work!"
2/19/15 5:02,akhanIO,negative,@jetblue rqstd upgrade to mint at LAX and was told no because i used points! Why turn down $1600 bcz I used points? #trueblue
2/19/15 4:59,beccimiller,neutral,@JetBlue when are you going to get wifi on your planes?
2/19/15 4:58,MaybeTonight,positive,@JetBlue OH YEAH!!! great flight down to Mexico with a wonderful crew!! Thank you!!
2/19/15 4:56,KatLaur12,neutral,@JetBlue how can we get help with a hotel we booked with you and are having issues with.
2/19/15 4:49,lbyav,negative,@jetblue trading customer experience for short term $$. So sad for this (previous?) loyal customer. https://t.co/dFmvmiBH4x
2/19/15 4:31,juntocaustic,neutral,@JetBlue hi. Just DM'd info
2/19/15 4:31,Lane_,negative,@JetBlue flight 577  fll to sfo. No speed line even though I paid for it. No coffee on flight. and my non stop now has an unscheduled stop
2/19/15 4:24,alikim22,positive,@JetBlue Thanks!
2/19/15 4:13,alikim22,neutral,@JetBlue any concern about Cancelled Flightled flights due to the cold weather in NJ Saturday am? Do you Cancelled Flight at 0 degrees?
2/19/15 4:05,juntocaustic,negative,@JetBlue Why wasn't a $15 service credit voucher I received for tv not working accepted on my next flight for a pillow?
2/19/15 4:05,JetBlueNews,neutral,"@JetBlue Gains Altitude, But SkyWest Hits Turbulence JBLU SKYW - Investor's Business Daily http://t.co/P2HUM7lXUR"
2/19/15 4:00,s_tpplsay2fa,positive,@JetBlue good morning sunshine! #TailfinThursday http://t.co/Nc0ES6e4Lf
2/19/15 3:56,philpete,positive,@JetBlue where's my selfie?
2/19/15 3:05,JetBlueNews,negative,@JetBlue's CEO battles to appease passengers and Wall Street - @TheVDT http://t.co/h6cE3mWCqj
2/19/15 1:05,JetBlueNews,positive,@JetBlue Airways Reveals 'Bluemanity' Livery - TravelPulse http://t.co/fTTfyFMvCO
2/18/15 22:05,JetBlueNews,neutral,@JetBlue unveils new 'Bluemanity' livery - USA TODAY http://t.co/ueGgKN79zA
2/18/15 21:36,JetBlueNews,neutral,@JetBlue Marks 15th Year With 'Bluemanity' Plane Design - http://t.co/E5NaxBUe4s http://t.co/KlxivnbCYh
2/18/15 21:22,ft_tyman,positive,@JetBlue haha thanks Jetblue_Ÿ‘Œâ˜ºï¸è
2/18/15 21:18,ft_tyman,neutral,@JetBlue could I get a free flight to Vegas since it's my bday_Ÿ˜èâ˜ºï¸è
2/18/15 20:57,aclaessen,neutral,"@JetBlue im flying with you from mi-boston and then icelandair to iceland, 8 hours between. can we check our bags all the way?"
2/18/15 20:48,NickTypesWords,positive,I know you have a lot of baggage... But i want you to know i really enjoyed being inside you. @JetBlue #Jetbae
2/18/15 20:42,heyheyman,negative,@JetBlue Every crew member I dealt with in Orlando was incredibly rude. I'm actually pretty disgusted with JetBlue right now.
2/18/15 20:05,RachelLCoppola,positive,@JetBlue Thank you so much!  I wasn't sure since in know the limit is 4 ozs. Excited to fly with JetBlue!
2/18/15 19:52,TJBlazer,negative,@JetBlue is it your standard protocol to call security onto a plane for a crying baby?
2/18/15 19:45,heyheyman,negative,@JetBlue Finally starting to come out. 40 minutes and no communication is not acceptable. Letting me down today.
2/18/15 19:41,heyheyman,negative,@JetBlue Found someone to ask. No answers. Landed almost 40 minutes ago.
2/18/15 19:39,NickTypesWords,positive,"Hey @JetBlue, that's a sexy tattoo you got there on your left engine. #Jetbae http://t.co/Ox4w6KtsGI"
2/18/15 19:38,heyheyman,negative,@JetBlue Flight 1951. Bags haven't come and we landed 30 minutes ago.
2/18/15 19:30,MissPeache,positive,@JetBlue thanks to O StBernard for taking time to read through page to find info as supervisor felt to insist tho I showed previous comm
2/18/15 19:29,MissPeache,negative,@JetBlue Gnight checked in at POS &amp; supervisor was unaware of policy. That sucked having to guide him to the internet. He was v unfriendly
2/18/15 19:10,carleycalla,positive,@JetBlue Jua at JFK 'Just Ask' desk was incredibly helpful! Thanks!
2/18/15 19:04,zbarry1015,negative,"@JetBlue 2 hour delay while sitting on the plane and you still wanna charge me for beer? Nah, I'm good."
2/18/15 19:03,CathleenBystrak,neutral,@JetBlue Can you tell me which days you fly direct BUF - FLL and FLL - BUF?
2/18/15 19:02,JustRhinoceros,negative,"@JetBlue your customer services agent Jorge at Orlando International is rude and disrespectful, I never want to deal with your bullshit ever"
2/18/15 19:01,xcuteafi,neutral,@JetBlue I cri
2/18/15 19:00,xcuteafi,positive,@JetBlue #ClosePWCS please just tweet this_Ÿ™è_Ÿ™èâù_ï¸è I fly jetblue every time btw_Ÿ˜è
2/18/15 18:58,xcuteafi,neutral,@JetBlue Can you do me a huge favor?!_Ÿ™èâù_ï¸è
2/18/15 18:55,xcuteafi,neutral,@JetBlue are you my friend?!
2/18/15 18:51,Tostie,negative,"@JetBlue If it was simply a minor mechanical, why would they say that?"
2/18/15 18:51,bradingalls,negative,@JetBlue can you tweet #closepwcs to get the word out?_Ÿ˜¢
2/18/15 18:51,Tostie,negative,"@JetBlue My mother had overheard a personnel ask the attendant if ""the passengers really knew what was going on"" and the attendant said no."
2/18/15 18:50,itzryyo,positive,"@JetBlue btw, her name was Samantha and she won over everyone on the flight"
2/18/15 18:47,Tostie,negative,@JetBlue What happened w/#19 from BOS-SAN? My mother is onboard &amp; the crew was evasive as to why they had to return to BOS the first time.
2/18/15 18:46,KyleComer_,neutral,â€œ@JetBlue: @KyleComer_ JetBlue reLate Flightd this time? ;)â€ù no... But why won't school be Cancelled Flighted? it's very cold out
2/18/15 18:45,BellaBriscoe,positive,@JetBlue I will! Thank you!
2/18/15 18:43,JustRhinoceros,negative,@JetBlue it says it is now 9:58 you owe me
2/18/15 18:42,JustRhinoceros,negative,@JetBlue I want you to pay for my parking fee at Orlando airport because your app told me my moms flight landed at 9:19 and it lied
2/18/15 18:37,amourEspinosa,positive,@JetBlue u cool
2/18/15 18:17,CapeMcMoose,positive,@JetBlue Amazingly Awesome customer service from your reservation agents tonight. Helping correct a mistake. I so love this airline. :)
2/18/15 18:12,mvfilmfestival,positive,"@JetBlue The 13th Annual Martha's Vineyard African American Film Festival  August 10-15, 2015   Our attendees deserve a great flight to MV??"
2/18/15 17:58,monia,neutral,@JetBlue is yr site having trouble for mobile check in ?
2/18/15 17:30,rabbilaufer,negative,@JetBlue They told us 10 minutes almost 40 minutes ago.
2/18/15 17:27,rabbilaufer,negative,"@JetBlue 1472, FLL to LGA. This is getting old. 4th @JetBlue flight in 2.5 weeks, 4th significant delay."
2/18/15 17:26,edgarsantana,negative,@JetBlue I just submitted feedback for you @gripeo. Not a good way 2 handle baggage or customers: http://t.co/F6COpX1Fvj
2/18/15 17:24,msitver,positive,@JetBlue @T5Sparrow Love it. They're cute
2/18/15 17:20,msitver,neutral,@JetBlue There's a large family of birds inside T5. Are they fed? Are they there for a purpose?
2/18/15 17:20,Bill_Faulk,neutral,@JetBlue sure thing!
2/18/15 17:13,Bill_Faulk,neutral,@JetBlue works with Google #chrome but not Internet Explorer.
2/18/15 17:13,JunkyardFiegs,negative,"@JetBlue I was believing you for a minute, but we just got delayed for a 3rd time!"
2/18/15 17:08,nngoc92,neutral,"@JetBlue If there's a schedule change on my tix, can you change the the destination airport to a sister airport (like EWR and JFK)?"
2/18/15 17:06,msitver,negative,@Jetblue Delay = Perfect time to learn Swift programming with @TeamTreehouse
2/18/15 17:05,JetBlueNews,neutral,@JetBlue Statement on #Lufthansa Incentive Offer - Digital Journal http://t.co/GqP69g9ZGW
2/18/15 17:04,RogerSaintange,positive,@JetBlue the best airline in the world
2/18/15 17:03,RogerSaintange,positive,@JetBlue I would go anywhere JetBlue goes.
2/18/15 17:02,hill43,neutral,@JetBlue ANYWHERE!! http://t.co/FeFHPmFPlE
2/18/15 17:01,RogerSaintange,positive,@JetBlue wow you guys answer people wow you care I love jet blue
2/18/15 17:01,Bill_Faulk,positive,@JetBlue thanks. I appreciate your prompt response.
2/18/15 16:56,Bill_Faulk,negative,"@JetBlue I put it my ""to"" and ""from"" airports, click update and it tells me to put in my ""to"" and ""from"" airports."
2/18/15 16:54,Bill_Faulk,negative,"@JetBlue Why doesn't your ""Best Fare Finder"" work?"
2/18/15 16:47,mr_deals805,neutral,@JetBlue To DC this summer and help local youth get ready to return to school with math refresher courses. #FlyItForward
2/18/15 16:47,pir2h,positive,@JetBlue good luck. Thanks.
2/18/15 16:43,NickTypesWords,positive,"It really is nice, though. The snack fridgeâ€_that you can just get up and take stuff out, like a dorm common room, is genius. @JetBlue"
2/18/15 16:43,NickTypesWords,neutral,"Currently on @JetBlue, my new robotic love-doll. Reminded heavily of @pattonoswalt's bit about them-hence an excuse to say ""huxleyesque."""
2/18/15 16:41,pir2h,negative,@JetBlue third JetBlue flight in less than a week. All Late Flight not for weather.  Reliability going downhill.
2/18/15 16:41,RachelLCoppola,neutral,@JetBlue I have many allergies and want to know if I can bring an 8oz. bottle of Benadryl on the flight along with my 2 epipens?
2/18/15 16:36,JunkyardFiegs,negative,@JetBlue This is how you have me feeling.... http://t.co/esUu0hiAjM
2/18/15 16:35,pir2h,negative,@JetBlue why is the buffalo flight so Late Flight?
2/18/15 16:35,jadidheart,neutral,@JetBlue  anywhere... away from this snow globe to warmth sand and palm trees..
2/18/15 16:33,Alealmrivas,negative,@JetBlue u suck Big Donkey Balls!
2/18/15 16:32,NewmanssOwn,neutral,@JetBlue any good deals for March?! Looking to fly to Orlando!
2/18/15 16:28,JunkyardFiegs,positive,"@JetBlue if I tell you I like that @warriors pick, will that get me that bump to first class? :)"
2/18/15 16:27,josiewarrior,neutral,@JetBlue #jetblue #sofly #wish #firststari seetonight http://t.co/pyJAoayNx6
2/18/15 16:25,pir2h,negative,@jetblue waiting for flt 105 to Chicago. Why hasn't aircraft left buffalo yet?
2/18/15 16:25,BeautifulLifePD,negative,@JetBlue I don't think I'll be testing those waters out on my own dime again.
2/18/15 16:21,JunkyardFiegs,negative,@JetBlue C'mon now. My flight's delayed annnnnd you can't give me a pick?!? I'm about to tweet at @united or @Delta .......
2/18/15 16:20,heyheyman,negative,@JetBlue Flight is 100% full.
2/18/15 16:20,luxtrvlwrks,neutral,@JetBlue client is asking if kids need their own email addresses to get TB acct. Is this true?
2/18/15 16:19,Ginzan77,negative,@JetBlue Walked down the hall to Carousel 8...found all bags sitting there. Still no words from crew...signage still not updated
2/18/15 16:17,heyheyman,negative,@JetBlue Headphone jack not working on my flight.
2/18/15 16:16,JunkyardFiegs,neutral,"@JetBlue It's absolute madness in the west, but tell me who you like between @memgrizz @warriors @spurs and @okcthunder"
2/18/15 16:15,Ginzan77,negative,@JetBlue Tried...considerable confusion...no announcement...no sign updates
2/18/15 16:10,Ginzan77,negative,@JetBlue #JetBlueBOS What's up with luggage for Flt 790 DCA-BOS?  Pax waiting for 30 min for bags...no show. Carousel 6 signs not updating.
2/18/15 16:10,JunkyardFiegs,neutral,"@JetBlue Thx for the pointer, but Im good with the big monitor.  Any advice on who I should pick to come our of the Western Conf (NBA)?"
2/18/15 16:05,edgarsantana,negative,@JetBlue I had 2 fight 2 get a credit for the value of my bag but I got it. #skytrax #jetblue #corpgreed #nevertakeno http://t.co/6MBVJFlpBM
2/18/15 16:05,JetBlueNews,neutral,@JetBlue Airways Corporation (JBLU) loses -0.06% on news that @JetBlue Airways ... - WallStreet Scope http://t.co/oFW4A8b5WS
2/18/15 16:03,BeautifulLifePD,negative,@JetBlue They did not have any &amp; asked if I wanted tea. How do you have tea&amp;not coffee? I'm a gold on United &amp; coffee I nvr think 2x about
2/18/15 16:01,amirieb,negative,@JetBlue : ur Wed BWI-BOSTON flights (8pm) really need to be better scheduled! They are almost always delayed!
2/18/15 16:00,GenuineJack,positive,@JetBlue I'll pass along the advice. You guys rock!!
2/18/15 15:59,GavinRamblesOn,negative,@JetBlue I'd fly to an airline who actually gave a crap about its fliers outside of generic apologies. Jet Blue is terrible #jetblue
2/18/15 15:58,BeautifulLifePD,neutral,@JetBlue 6am Austin to JFK
2/18/15 15:52,JunkyardFiegs,negative,@JetBlue the big board says we aren't leaving until after 8:30 _Ÿ˜©
2/18/15 15:51,GenuineJack,neutral,@JetBlue he's sch for 530 tmw on AA. would love to find him an earlier one with yall if possible. He's in FLL
2/18/15 15:51,BeautifulLifePD,negative,@JetBlue while I appreciate that you actually responded I travel way too much for you to tell me coffee is not a basic option
2/18/15 15:49,GenuineJack,negative,"@JetBlue, my dads vacation to SXM got delayed a day because of @AmericanAir shoddy service. Earliest FLL &gt; SXM flight? trying to hep him out"
2/18/15 15:41,djh11375,negative,@JetBlue I did not report the updated info - don't know how to reach them without a super long wait on hold at your main number.
2/18/15 15:38,TheTechRabbi,positive,"@JetBlue I can't say what airline I am on right now, but I sincerely miss you. #bestairline"
2/18/15 15:37,JunkyardFiegs,negative,@JetBlue Whoa! No tag and you still saw my tweet. Flight 105 JFK to Chicago. Trying to get home to see my little brother wrestle!
2/18/15 15:36,JetBlueNews,neutral,@JetBlue Airways Corporation Price Target Update - Stafford Daily http://t.co/vQmdmZaFUJ
2/18/15 15:32,copp461,neutral,@JetBlue I would go to Italy to visit my relatives and see the house my dad left when he passed.
2/18/15 15:30,Bink_V,neutral,@JetBlue I'd go to Australia to enjoy the land down under! Always been on my bucket list! #FlyingItForward
2/18/15 15:26,LindseyKelk,neutral,@JetBlue hi! Is it possible to upgrade to a Mint seat on an already booked ticket? Thanks!
2/18/15 15:23,djh11375,neutral,"@JetBlue Left my coat on flight 453 this morning in overhead bin.  Reported seat 12A, but I was 11A.  Thx.  Ticket 2792125083854"
2/18/15 15:21,revooh2009,neutral,@JetBlue my daughter's college game in Denver.  Only one set of parents will be there _Ÿ˜¢_Ÿ˜¢_Ÿ˜¢
2/18/15 15:16,shypoke1,positive,@JetBlue ok. I'll book JB to JFK then book to ATH. Thank you.
2/18/15 15:12,shypoke1,neutral,@JetBlue need flight to ATH from PDX. Do you coordinate with other airlines?
2/18/15 15:11,edgarsantana,negative,@JetBlue so why do you put this at the bottom of ur baggage report? For fun? #JetBlue @airlinequality #skytrax http://t.co/tU9JX2jaZN
2/18/15 15:03,edgarsantana,negative,"@JetBlue if u want to be helpful save me the trip from Westchester Cty to JFK, plus parking - my info is in the photo http://t.co/JI7xkS2jkk"
2/18/15 15:02,selirodz,positive,@JetBlue Yes That's true but they are a bit pricey I will look into it further. Love you guys.
2/18/15 14:57,edgarsantana,negative,@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail
2/18/15 14:54,edgarsantana,negative,@JetBlue u now have my gears grinding. The JFK baggage office told me I need to bring the bag back right now if not they will close my claim
2/18/15 14:44,selirodz,neutral,@JetBlue do you sell open tickets? I have a sick relative and may have to travel at a moments notice. Sad but true.
2/18/15 14:41,TranmereStu,positive,"@JetBlue I flew to San Francisco from Fort Lauderdale with you last year, had a fantastic time so would like to go back !"
2/18/15 14:38,edgarsantana,negative,@JetBlue U say our safety is our highest priority but that doesn't extend 2 our property? This is totally nuts. http://t.co/xZY7pHKFGR
2/18/15 14:36,JetBlueNews,neutral,@JetBlue to allow payment by #Apple Pay - Patriarc http://t.co/bdUaUZFhW2
2/18/15 14:35,sdcissna,positive,"@JetBlue My #FlyingItForward affects just one small family of four, but it would make a huge difference in their life."
2/18/15 14:33,edgarsantana,negative,@JetBlue glad u happy I have my bag but as a traveler I entrusted u w/ my property &amp; u return it damaged &amp; that's the best answer u have?
2/18/15 14:32,sdcissna,neutral,"@JetBlue I'd go to Portsmouth, NH to take care of my friend's son while she takes her daughter to Boston for surgery.  #flyingitforward"
2/18/15 14:29,BernieCheersing,negative,@JetBlue is the worst. I have to postpone my trip and they can't accommodate guests like @SouthwestAir #NeverAgain
2/18/15 14:25,VTAlexandria,positive,@JetBlue Hawaii! Get me somewhere warm &amp; I can find some good to do. #FlyItForward
2/18/15 14:23,unverkate,positive,".@JetBlue thx for confirming! Again, yr team is awesome. Thanks for the prompt &amp; helpful response! Cheers to less snow in everyone's future"
2/18/15 14:22,mcontrerasnyc,negative,@JetBlue PR-friendly tweets don't help drive accountability. Hope Mr. Hayes takes note.
2/18/15 14:20,nonprofitnicole,positive,@JetBlue What a great idea! #cometoAustin
2/18/15 14:19,ft_tyman,positive,@JetBlue I would go to Las Vegas. It is gorgeous and I go there every year and I fly with you guys Vegas is gorgeous &amp; so much to do there._ŸŒ´
2/18/15 14:18,navyseal6,neutral,"@JetBlue I like Marie Harf go to Iraiq find ISIS and spread good, and offer resume service to ISIS in order to find jobs @marieharf"
2/18/15 14:17,4cast4you,neutral,"@JetBlue #FlyingItForward I'd fly to Port au Prince, Haiti to help with the on-going earthquake relief efforts. Still lots to do there!"
2/18/15 14:17,MarissaBreton,positive,@JetBlue just DMed. thanks so much for addressing this so quickly.
2/18/15 14:11,HAbbott4,positive,@JetBlue Done! Also looks like you opened some up on my flight to Vegas on Sunday! _Ÿ’™
2/18/15 14:05,JetBlueNews,neutral,@JetBlue Says #Lufthansa Incentive Offer To Have No Impact On Share Count - Nasdaq http://t.co/VU7XSWJKiY
2/18/15 14:01,mcontrerasnyc,negative,@JetBlue Only wish your ground operation was as expedient as your Twitter response team! Delay just got extended!
2/18/15 13:59,MarissaBreton,negative,@JetBlue only w/ $70 upgrade. Unsure why she can't just switch someone around. I called 24 hrs in advance for this reason.
2/18/15 13:53,kbosspotter,neutral,@JetBlue can you DM?
2/18/15 13:49,johnny_danks,negative,@JetBlue keeps asking me to enter a valid email address. My info is saved and has worked hundreds of times before
2/18/15 13:46,johnny_danks,neutral,@JetBlue is the trueblue site broken at the moment?
2/18/15 13:37,HAbbott4,neutral,@JetBlue Any EMS window seats on 1099 tomorrow?
2/18/15 13:36,JetBlueNews,neutral,@JetBlue Airways Corporation Registers High Short Interest - Wall Street Pulse http://t.co/hXSnv7fbbh
2/18/15 13:33,KatieIlaria,neutral,@JetBlue any chance you will by this summer?
2/18/15 13:32,KatieIlaria,neutral,@JetBlue do you have mint service from NYC to San Diego?
2/18/15 13:28,kbosspotter,negative,@JetBlue can't change it. True blue points and I can't get to a phone
2/18/15 13:26,kbosspotter,neutral,"@JetBlue my mom wanted me to change her seat along with my sister, but their two different reservations and idk"
2/18/15 13:25,carloscrazyself,positive,@JetBlue Aw okay thanks
2/18/15 13:22,kbosspotter,neutral,@JetBlue I can't pay 30 bucks xD
2/18/15 13:19,kbosspotter,positive,@JetBlue BEST SEAT ON A E190 to board early. READY. SET. GO!
2/18/15 13:18,kbosspotter,neutral,@JetBlue is it true there's a new A320 livery and a new website...?!
2/18/15 13:17,thisnamerocks2,negative,@JetBlue should've been on one of your flights instead... @SouthwestAir has now lost our bags to add insult to injury
2/18/15 13:15,NickTypesWords,positive,@JetBlue I'm all set. About to fly. Not bad for a first date with a giant metal bird machine. She even brought snacks.
2/18/15 13:14,carloscrazyself,negative,@JetBlue I'm trying to add my 2012 flights to my Badges account but i don't see an option. Help plz?
2/18/15 13:11,thedanband,positive,@JetBlue okay. The new screens are laptop-large &amp; real nice &amp; the wifi is appreciated. Thanks god for this tiny lil man in the middle seat.
2/18/15 13:08,thisnamerocks2,negative,"@JetBlue I cheated on you, and I'm sorry. I'll never do it again. @SouthwestAir has given my wife and I the worst start to a honeymoon ever"
2/18/15 13:07,thedanband,neutral,@JetBlue this feels nice - what we've got going on here. Let's just swap me out with the fool in 5a and we can make it all better.
2/18/15 13:03,thedanband,neutral,"@JetBlue yes, but it hurt my feelings to walk by MINT. A fella can dream. #happy4them"
2/18/15 12:59,NickTypesWords,neutral,@JetBlue @pilyoc dont talk about my friend @JetBlue like that. #thefutureisweird
2/18/15 12:58,NickTypesWords,positive,"@JetBlue incidentally, Sheila at JFK deserves a raise because she's awesome."
2/18/15 12:56,Lulabella83,neutral,"@JetBlue I'd like to spread my grandpa's ashes in Naples, Italy he lived in the 50's while serving his 30+ yrs in the @USNavy #FlyItForward"
2/18/15 12:47,NickTypesWords,positive,@JetBlue i deleted that tweet because one of your wonderful employees swooped in to help--faith restored. You are one of the good ones. _Ÿ‘ç
2/18/15 12:36,JetBlueNews,neutral,@JetBlue Statement on #Lufthansa Incentive Offer - Stockhouse http://t.co/obF9jbPc6A
2/18/15 12:32,rolf_schomaker,negative,@JetBlue lots of people scratching heads and looking at screens ignoring passengers
2/18/15 12:32,ToriThatMexican,neutral,@JetBlue I thought the same thing after I sent it
2/18/15 12:31,rolf_schomaker,negative,@JetBlue what's going on with 1171 LGA-FLL..poor to no communication from gate agents??
2/18/15 12:20,TimSaviola,negative,"@JetBlue FYI - your android app is set to not be applicable with the Nexus 6 - please fix (its a phone, not a tablet). Cheers!"
2/18/15 12:11,CureFoodAllergy,neutral,@JetBlue order @FARE (3/3)
2/18/15 12:11,CureFoodAllergy,negative,"@JetBlue our #FoodAllergy community. IF you want our continued loyalty, you need to do better than that. Perhaps some training is in (2/3)"
2/18/15 12:11,CureFoodAllergy,negative,"@JetBlue insensitive? #FoodAllergies are life-threatening. Unsolicited UNEDUCATED opinions are inappropriate, reckless &amp; dangerous to (1/3)"
2/18/15 12:09,Gailliag,neutral,@JetBlue Thanks for the FB. message telling me I will have to wait between 1-3 days.  I'm waiting.
2/18/15 12:05,JetBlueNews,neutral,@JetBlue Airways Sees Significant Decline in Short Interest (JBLU) - WKRB News http://t.co/lZFGUTxIYN
2/18/15 11:57,TravelLeaders_,neutral,"@JetBlue plans to offer direct flights from #JFK to #DaytonaBeach, #Florida starting next #February.â€_ http://t.co/oYLlRZQU5m"
2/18/15 11:44,Gailliag,neutral,@JetBlue Thank you for opening the conversation.  I hope you can make it right.
2/18/15 11:40,heyheyman,neutral,@JetBlue When I checked yesterday it looked like it did. Did something change?
2/18/15 11:39,heyheyman,negative,@JetBlue Oh no! I thought it did. :(
2/18/15 11:36,JetBlueNews,neutral,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/5t4FpCGREJ
2/18/15 11:30,heyheyman,neutral,@JetBlue 1951 BOS to ORD
2/18/15 11:22,GnarlsGnarley,positive,@JetBlue thanks. Line moved quick. Already done.
2/18/15 11:18,MeganAurea,neutral,@JetBlue I do follow you!
2/18/15 11:17,MeganAurea,negative,@JetBlue nope. None to be found
2/18/15 11:15,MeganAurea,negative,@JetBlue I may need to. I had a 40 minute layover and now have a 15 min delay on my first flight.
2/18/15 11:14,MeganAurea,negative,"@JetBlue I may not make my connection and need to find out my options, yet no one is here."
2/18/15 11:11,MeganAurea,neutral,@JetBlue nope. Currently sitting at my gate.
2/18/15 11:07,tktarzan,positive,@JetBlue their names are both Angel (seriously - how cool is that!). Truly FANTASTIC service!
2/18/15 11:07,GnarlsGnarley,negative,@JetBlue extra-speed line closed in Tampa. What gives?
2/18/15 11:01,j_beatz247,neutral,@JetBlue I sent you an email
2/18/15 10:58,khealy8834,positive,@JetBlue thank you :-)
2/18/15 10:42,MaxwellAMooney,positive,@JetBlue thanks!
2/18/15 10:33,MaxwellAMooney,positive,"@JetBlue also. Emergency exit seats. 6'2"" and that's a huge win."
2/18/15 10:32,MaxwellAMooney,positive,"@JetBlue friendly, engaging, personable, handled clarifying questions about baggage fees well, and took an interest in what I was doing."
2/18/15 10:32,j_beatz247,neutral,@JetBlue so I don't know confirmation number or the names of the flight attendants and supervisor
2/18/15 10:31,j_beatz247,negative,@JetBlue would love to respond to link but supervisor tore ticket up and refused to give me names and hid her badge from me
2/18/15 10:29,MaxwellAMooney,positive,"@JetBlue hey, so, Dre at Seatac check in needs a raise, stat. Dude gave me amazing customer service and made me feel valued. _Ÿ‘ç"
2/18/15 10:06,j_beatz247,negative,@JetBlue you respond to my friend @LisaPal but you can't respond directly to me
2/18/15 10:05,JetBlueNews,neutral,"@JetBlue's CEO #pilots among ardent fans, Wall Street - Poughkeepsie Journal http://t.co/FRhuXiB8II"
2/18/15 10:00,History_Dork,positive,@JetBlue The Magic eight ball has never steered me wrong  :)
2/18/15 10:00,j_beatz247,negative,@JetBlue you wanna help out? How about you reimburse the money you cause my band to lose.
2/18/15 9:58,LisaPal,negative,@JetBlue but you guys should know that musicians are very sensitive about the safety of their instruments when flying. For good reason.
2/18/15 9:57,LisaPal,negative,@JetBlue ask @j_beatz247 but I teach marketing at a university and will gladly consult on customer service and how NOT to treat passengers.
2/18/15 9:52,LisaPal,negative,@JetBlue loves to respond to positive tweets but they ignore problems w/ customers. Just ask NOLA musician @j_beatz247 about that. #shameful
2/18/15 9:48,History_Dork,neutral,@JetBlue  I'm game if you're buying!!  ;)
2/18/15 9:41,joshto,positive,@JetBlue Will do. Thanks!
2/18/15 9:36,JetBlueNews,positive,"@JetBlue marks 15th year with new ""Bluemanity"" plane design - Sun Sentinel http://t.co/SjVEelween"
2/18/15 9:35,joshto,negative,@JetBlue Call was not made by the inflight crew. They in fact asked us why we didn't bring it on.
2/18/15 9:34,eldridgechm,negative,@JetBlue last week I bought a plane ticket round trip to FL &amp; just 4 fun I look at the price of them today and they went down! #nothappy
2/18/15 9:32,jpals32,positive,@JetBlue you're welcome _Ÿ‘ç_Ÿ‘ç_Ÿ‘ç http://t.co/67k4N9eQ6E
2/18/15 9:32,IrenePesoDoE,neutral,@JetBlue are you ever looking for interns ?
2/18/15 9:24,IrenePesoDoE,positive,@JetBlue is the greatest airline ever _Ÿ’•âœˆï¸è_Ÿ’º #TrueBluePoints #jetbluemember
2/18/15 9:24,jpals32,positive,@JetBlue 's free wifi on board is the best thing that's happened since sliced bread
2/18/15 9:24,JCameronUSA,negative,@JetBlue Only middle seats. SFO -&gt; BOS. Not fun. She keeps getting $10 credits. Would much rather have a working TV.
2/18/15 9:17,joshto,negative,@JetBlue Disappointed we weren't allowed to bring on an aircraft approved carseat on an empty plane. Not cool.
2/18/15 9:13,jos114,positive,@JetBlue Beatriz and Susan. Gate 4 MCO.
2/18/15 9:09,DJSundog,positive,.@JetBlue handled @0xjared's question like social media pros. Good practice for when our transportation systems are all run by friendly AIs!
2/18/15 9:08,janefbolin,negative,@JetBlue maybe have a supervisor find out why the international checkin at FTL hasn't moved in 20 minutes yet employees picked up 100 pizza
2/18/15 9:08,JCameronUSA,negative,@JetBlue Third flight in a row for my wife with her TV not working...
2/18/15 9:07,janinenelson009,positive,@JetBlue its a wonderful thing!
2/18/15 9:06,RoieSasson,negative,@JetBlue what is a personal email that I can contact? I have a complaint that you should know about
2/18/15 9:06,MerrickRealtor,negative,@JetBlue WHAT'S UP WITH WEBSITE CAN'T ACCESS FLIGHT INFO
2/18/15 9:04,CFMcG,neutral,@JetBlue Just a thought!
2/18/15 8:57,JDesca01,positive,@JetBlue Flight Booking Problems flights for a DC visit for Easter weekend started difficult but ended well with you guys! Big fan here. :)
